lat,lon,alt,date,device,os,version
53.5607719421,-1.81428408623,154.10244751,2012-11-18 16:12:48,"iPhone3,1",5.1.1,1.1
53.5680847168,-1.78833258152,154.10244751,2012-11-18 16:19:12,"iPhone3,1",5.1.1,1.1
53.5723304749,-1.7846455574,147,2012-11-19 18:46:24,"iPhone3,1",5.1.1,1.1
53.568321228,-1.78944075108,176.997970581,2012-11-20 16:27:44,"iPhone3,1",5.1.1,1.1
53.5685195923,-1.78796577454,176.403915405,2012-11-20 21:34:56,"iPhone3,1",5.1.1,1.1
53.5680427551,-1.80120718479,183.466064453,2012-11-21 08:53:20,"iPhone3,1",5.1.1,1.1
53.5684051514,-1.78774344921,183.466064453,2012-11-21 09:08:16,"iPhone3,1",5.1.1,1.1
53.5684051514,-1.78774344921,183.466064453,2012-11-21 09:08:16,"iPhone3,1",6.0.1,1.1
53.5663070679,-1.79882574081,176.449813843,2012-11-21 17:31:44,"iPhone3,1",6.0.1,1.1
53.5690383911,-1.80517470837,185.948669434,2012-11-21 18:05:52,"iPhone3,1",6.0.1,1.1
53.5698204041,-1.78622984886,193.570495605,2012-11-21 19:50:24,"iPhone3,1",6.0.1,1.1
53.5691413879,-1.80487883091,163.596725464,2012-11-24 18:18:40,"iPhone3,1",6.0.1,1.1
53.5698890686,-1.78679406643,154.272171021,2012-11-24 21:54:08,"iPhone3,1",6.0.1,1.1
53.5785942078,-1.78272402287,175.72366333,2012-11-25 14:36:48,"iPhone3,1",6.0.1,1.1
53.6727828979,-1.77710497379,110,2012-11-25 14:58:08,"iPhone3,1",6.0.1,1.1
53.6949691772,-1.77850818634,121.044876099,2012-11-25 15:25:52,"iPhone3,1",6.0.1,1.1
53.7039299011,-1.77681672573,124,2012-11-25 15:38:40,"iPhone3,1",6.0.1,1.1
53.6977539062,-1.7786154747,121.081718445,2012-11-25 15:53:36,"iPhone3,1",6.0.1,1.1
53.6924934387,-1.75903367996,70.137512207,2012-11-25 16:10:40,"iPhone3,1",6.0.1,1.1
53.6861152649,-1.71880280972,83.6845474243,2012-11-25 16:25:36,"iPhone3,1",6.0.1,1.1
53.6705474854,-1.47463572025,31.426317215,2012-11-25 16:34:08,"iPhone3,1",6.0.1,1.1
53.6287918091,-1.35738515854,29.9255485535,2012-11-25 16:51:12,"iPhone3,1",6.0.1,1.1
53.5703926086,-1.20382285118,32.7984962463,2012-11-25 16:57:36,"iPhone3,1",6.0.1,1.1
53.5266036987,-1.14011466503,5.86260986328,2012-11-25 17:10:24,"iPhone3,1",6.0.1,1.1
53.473777771,-1.05697762966,5.86260986328,2012-11-25 17:21:04,"iPhone3,1",6.0.1,1.1
53.319103241,-0.953492641449,23.7706928253,2012-11-25 17:25:20,"iPhone3,1",6.0.1,1.1
53.0989227295,-0.814830839634,23.9439620972,2012-11-25 17:33:52,"iPhone3,1",6.0.1,1.1
52.9312400818,-0.639310061932,23.9439620972,2012-11-25 17:42:24,"iPhone3,1",6.0.1,1.1
52.7792778015,-0.508133947849,0,2012-11-25 17:50:56,"iPhone3,1",6.0.1,1.1
52.5813369751,-0.261597692966,15.999168396,2012-11-25 17:59:28,"iPhone3,1",6.0.1,1.1
52.5079994202,-0.250085502863,0,2012-11-25 18:05:52,"iPhone3,1",6.0.1,1.1
52.1525802612,-0.268749237061,17.962972641,2012-11-25 18:14:24,"iPhone3,1",6.0.1,1.1
51.9886741638,-0.269555896521,30.2447566986,2012-11-25 18:20:48,"iPhone3,1",6.0.1,1.1
51.6471290588,-0.171811178327,70.4455490112,2012-11-25 18:33:36,"iPhone3,1",6.0.1,1.1
51.5714263916,-0.10640194267,37.6417236328,2012-11-25 18:40:00,"iPhone3,1",6.0.1,1.1
51.5345726013,-0.124153748155,26.5527992249,2012-11-25 18:44:16,"iPhone3,1",6.0.1,1.1
51.529094696,-0.124664001167,32.536190033,2012-11-25 18:54:56,"iPhone3,1",6.0.1,1.1
51.5235977173,-0.122853085399,34,2012-11-25 19:22:40,"iPhone3,1",6.0.1,1.1
51.5242614746,-0.11096624285,34,2012-11-25 19:44:00,"iPhone3,1",6.0.1,1.1
51.5286979675,-0.122617840767,34,2012-11-25 20:09:36,"iPhone3,1",6.0.1,1.1
51.5227165222,-0.122793853283,34,2012-11-26 08:17:04,"iPhone3,1",6.0.1,1.1
51.5178718567,-0.118961453438,33.9999961853,2012-11-26 08:23:28,"iPhone3,1",6.0.1,1.1
51.5101470947,-0.117742143571,34.027381897,2012-11-26 08:42:40,"iPhone3,1",6.0.1,1.1
51.5049591064,-0.113179400563,34,2012-11-26 08:46:56,"iPhone3,1",6.0.1,1.1
51.5078544617,-0.107545517385,28.222650528,2012-11-26 17:27:28,"iPhone3,1",6.0.1,1.1
51.5067176819,-0.114833459258,34.1359825134,2012-11-26 17:38:08,"iPhone3,1",6.0.1,1.1
51.5071716309,-0.122113220394,34.00050354,2012-11-26 17:48:48,"iPhone3,1",6.0.1,1.1
51.5090675354,-0.134793698788,34,2012-11-26 18:03:44,"iPhone3,1",6.0.1,1.1
51.5105209351,-0.141621828079,34,2012-11-26 18:12:16,"iPhone3,1",6.0.1,1.1
51.5147476196,-0.146320641041,41.1194496155,2012-11-26 18:18:40,"iPhone3,1",6.0.1,1.1
51.5167999268,-0.135870233178,34,2012-11-26 18:44:16,"iPhone3,1",6.0.1,1.1
51.5230026245,-0.125817433,34,2012-11-26 19:14:08,"iPhone3,1",6.0.1,1.1
51.5292167664,-0.123614721,34,2012-11-26 19:31:12,"iPhone3,1",6.0.1,1.1
51.5514640808,-0.116308651865,36.6068916321,2012-11-26 20:09:36,"iPhone3,1",6.0.1,1.1
51.7234344482,-0.198657557368,44.7667312622,2012-11-26 20:18:08,"iPhone3,1",6.0.1,1.1
51.9191055298,-0.253647506237,44.7667312622,2012-11-26 20:26:40,"iPhone3,1",6.0.1,1.1
51.9774284363,-0.262937039137,44.7667312622,2012-11-26 20:35:12,"iPhone3,1",6.0.1,1.1
52.3638496399,-0.233580201864,44.7667312622,2012-11-26 20:43:44,"iPhone3,1",6.0.1,1.1
52.5722694397,-0.2513281703,44.7667312622,2012-11-26 20:58:40,"iPhone3,1",6.0.1,1.1
52.6228065491,-0.335183262825,0,2012-11-26 21:05:04,"iPhone3,1",6.0.1,1.1
52.7759819031,-0.492321372032,0,2012-11-26 21:13:36,"iPhone3,1",6.0.1,1.1
52.9143943787,-0.648218393326,60.5352973938,2012-11-26 21:22:08,"iPhone3,1",6.0.1,1.1
53.0957527161,-0.785432815552,13,2012-11-26 21:30:40,"iPhone3,1",6.0.1,1.1
53.300655365,-0.937872469425,13,2012-11-26 21:41:20,"iPhone3,1",6.0.1,1.1
53.5056648254,-1.13379204273,13,2012-11-26 21:52:00,"iPhone3,1",6.0.1,1.1
53.5634307861,-1.19085228443,18.4080047607,2012-11-26 22:00:32,"iPhone3,1",6.0.1,1.1
53.6423339844,-1.4210293293,18.4080047607,2012-11-26 22:09:04,"iPhone3,1",6.0.1,1.1
53.6759757996,-1.50046110153,30.3359565735,2012-11-26 22:13:20,"iPhone3,1",6.0.1,1.1
53.775592804,-1.57737469673,47.4750976562,2012-11-26 22:26:08,"iPhone3,1",6.0.1,1.1
53.7922515869,-1.56208086014,43.9179763794,2012-11-26 22:30:24,"iPhone3,1",6.0.1,1.1
53.7943840027,-1.54780912399,49.805480957,2012-11-26 22:36:48,"iPhone3,1",6.0.1,1.1
53.7122459412,-1.61967396736,52.4160728455,2012-11-26 22:49:36,"iPhone3,1",6.0.1,1.1
53.5684051514,-1.78774344921,176.001251221,2012-11-27 09:14:40,"iPhone3,1",6.0.1,1.1
53.6018180847,-1.78660774231,171.568756104,2012-11-28 08:40:32,"iPhone3,1",6.0.1,1.1
53.5706253052,-1.78720653057,104.071838379,2012-11-28 09:01:52,"iPhone3,1",6.0.1,1.1
53.5671005249,-1.80180513859,154.632049561,2012-11-29 12:22:24,"iPhone3,1",6.0.1,1.1
53.5905036926,-1.84868752956,213.866363525,2012-11-29 12:28:48,"iPhone3,1",6.0.1,1.1
53.6016540527,-1.92856144905,172.898834229,2012-11-29 12:37:20,"iPhone3,1",6.0.1,1.1
53.5944480896,-1.85540533066,191.718154907,2012-11-29 14:15:28,"iPhone3,1",6.0.1,1.1
53.5698165894,-1.78774380684,177.219543457,2012-11-29 14:24:00,"iPhone3,1",6.0.1,1.1
53.5663146973,-1.79870653152,177.395401001,2012-12-01 14:11:12,"iPhone3,1",6.0.1,1.1
53.4897270203,-1.88760972023,190.706878662,2012-12-01 14:26:08,"iPhone3,1",6.0.1,1.1
53.4561424255,-2.01300883293,190.706878662,2012-12-01 14:38:56,"iPhone3,1",6.0.1,1.1
53.4530487061,-2.02386927605,155.317749023,2012-12-01 14:49:36,"iPhone3,1",6.0.1,1.1
53.4573020935,-2.01292014122,172.000030518,2012-12-01 17:10:24,"iPhone3,1",6.0.1,1.1
53.5692329407,-1.8046156168,230.88861084,2012-12-01 17:42:24,"iPhone3,1",6.0.1,1.1
53.5684242249,-1.78773283958,177.90447998,2012-12-01 19:50:24,"iPhone3,1",6.0.1,1.1
53.5678215027,-1.79633641243,175.894851685,2012-12-03 10:01:36,"iPhone3,1",6.0.1,1.1
53.5690765381,-1.80501902103,222.534301758,2012-12-03 10:08:00,"iPhone3,1",6.0.1,1.1
53.5541534424,-1.81952214241,230.209991455,2012-12-03 10:16:32,"iPhone3,1",6.0.1,1.1
53.5624389648,-1.81155204773,230.02104187,2012-12-03 10:31:28,"iPhone3,1",6.0.1,1.1
53.5688743591,-1.800740242,230.003814697,2012-12-03 10:44:16,"iPhone3,1",6.0.1,1.1
53.5533447266,-1.81822872162,230,2012-12-03 15:02:24,"iPhone3,1",6.0.1,1.1
53.5680618286,-1.78149414062,228.437133789,2012-12-03 15:10:56,"iPhone3,1",6.0.1,1.1
53.5657310486,-1.80833256245,229.993652344,2012-12-03 15:25:52,"iPhone3,1",6.0.1,1.1
53.552696228,-1.82093203068,229.999542236,2012-12-03 16:25:36,"iPhone3,1",6.0.1,1.1
53.5687980652,-1.7995557785,231.612228394,2012-12-03 16:38:24,"iPhone3,1",6.0.1,1.1
53.5647659302,-1.8071757555,228.756378174,2012-12-03 16:51:12,"iPhone3,1",6.0.1,1.1
53.5720291138,-1.78546357155,152.127151489,2012-12-03 16:55:28,"iPhone3,1",6.0.1,1.1
53.6486778259,-1.78388726711,148.820358276,2012-12-03 20:56:32,"iPhone3,1",6.0.1,1.1
53.6220741272,-1.79785144329,103.888679504,2012-12-03 21:17:52,"iPhone3,1",6.0.1,1.1
53.5831604004,-1.7765365839,107.733291626,2012-12-03 21:26:24,"iPhone3,1",6.0.1,1.1
53.5681800842,-1.78738927841,178.230773926,2012-12-03 21:32:48,"iPhone3,1",6.0.1,1.1
53.5666427612,-1.808167696,166.277511597,2012-12-04 10:22:56,"iPhone3,1",6.0.1,1.1
53.552898407,-1.81993448734,230.179779053,2012-12-04 11:35:28,"iPhone3,1",6.0.1,1.1
53.5690689087,-1.80517172813,230.006958008,2012-12-04 11:44:00,"iPhone3,1",6.0.1,1.1
53.5684318542,-1.78772234917,178.301391602,2012-12-04 12:52:16,"iPhone3,1",6.0.1,1.1
53.6249542236,-1.87155103683,176,2012-12-07 11:52:32,"iPhone3,1",6.0.1,1.1
53.534488678,-2.00838685036,511.734680176,2012-12-07 11:58:56,"iPhone3,1",6.0.1,1.1
53.5109825134,-2.03066635132,157.444946289,2012-12-07 12:05:20,"iPhone3,1",6.0.1,1.1
53.4856491089,-2.06475830078,130.185653687,2012-12-07 12:11:44,"iPhone3,1",6.0.1,1.1
53.4858779907,-2.08980727196,133.020751953,2012-12-07 12:16:00,"iPhone3,1",6.0.1,1.1
53.4836120605,-2.11522889137,132.920562744,2012-12-07 13:11:28,"iPhone3,1",6.0.1,1.1
53.4728851318,-2.14768147469,106.515098572,2012-12-07 13:17:52,"iPhone3,1",6.0.1,1.1
53.4727020264,-2.22289872169,88.0482254028,2012-12-07 13:28:32,"iPhone3,1",6.0.1,1.1
53.4735794067,-2.26611089706,36.5909805298,2012-12-07 13:37:04,"iPhone3,1",6.0.1,1.1
53.4764633179,-2.2914648056,0.126012176275,2012-12-07 13:41:20,"iPhone3,1",6.0.1,1.1
53.4742965698,-2.29807567596,38.316280365,2012-12-07 13:56:16,"iPhone3,1",6.0.1,1.1
53.4764442444,-2.29138255119,30.2217292786,2012-12-07 18:44:16,"iPhone3,1",6.0.1,1.1
53.4784049988,-2.27903485298,35.5310287476,2012-12-07 18:57:04,"iPhone3,1",6.0.1,1.1
53.4753036499,-2.26343297958,38.36328125,2012-12-07 19:05:36,"iPhone3,1",6.0.1,1.1
53.4689788818,-2.21584820747,47.6794662476,2012-12-07 19:12:00,"iPhone3,1",6.0.1,1.1
53.4615631104,-2.17521190643,83,2012-12-07 19:18:24,"iPhone3,1",6.0.1,1.1
53.4856529236,-1.91569304466,81.3021087646,2012-12-07 19:39:44,"iPhone3,1",6.0.1,1.1
53.5682868958,-1.78760004044,178.097686768,2012-12-07 20:01:04,"iPhone3,1",6.0.1,1.1
53.5691757202,-1.79864025116,161.519943237,2012-12-08 14:30:24,"iPhone3,1",6.0.1,1.1
53.5690956116,-1.8053535223,229.259674072,2012-12-08 15:23:44,"iPhone3,1",6.0.1,1.1
53.6393852234,-1.78756713867,176,2012-12-29 12:37:20,"iPhone3,1",6.0.1,1.1
53.6530380249,-1.77350234985,176,2012-12-29 12:37:20,"iPhone3,1",6.0.1,1.1
53.6533546448,-1.77758479118,122.284362793,2012-12-29 12:37:20,"iPhone3,1",6.0.1,1.1
53.6531486511,-1.77797019482,77.4780731201,2012-12-29 12:37:20,"iPhone3,1",6.0.1,1.1
53.6462745667,-1.77592170238,93.4039764404,2012-12-29 14:00:32,"iPhone3,1",6.0.1,1.1
53.6385803223,-1.78797888756,108.545501709,2012-12-29 14:45:20,"iPhone3,1",6.0.1,1.1
53.6078529358,-1.78437960148,108.957756042,2012-12-29 14:51:44,"iPhone3,1",6.0.1,1.1
53.5812644958,-1.78341412544,109.530456543,2012-12-29 15:04:32,"iPhone3,1",6.0.1,1.1
53.5690422058,-1.80514025688,178.470733643,2012-12-29 15:28:00,"iPhone3,1",6.0.1,1.1
53.5651092529,-1.77610683441,182.944122314,2012-12-29 16:14:56,"iPhone3,1",6.0.1,1.1
53.5685348511,-1.80142259598,183.924606323,2012-12-29 16:27:44,"iPhone3,1",6.0.1,1.1
53.5684089661,-1.78785550594,176.460571289,2012-12-29 18:54:56,"iPhone3,1",6.0.1,1.1
53.5773468018,-1.76313519478,175.183898926,2012-12-30 10:18:40,"iPhone3,1",6.0.1,1.1
53.5751647949,-1.52404153347,68.5516967773,2012-12-30 10:35:44,"iPhone3,1",6.0.1,1.1
53.5886650085,-1.48253571987,108.4947052,2012-12-30 10:42:08,"iPhone3,1",6.0.1,1.1
53.6213912964,-1.41374468803,101.495300293,2012-12-30 10:48:32,"iPhone3,1",6.0.1,1.1
53.6402511597,-1.31153035164,75.5548400879,2012-12-30 10:57:04,"iPhone3,1",6.0.1,1.1
53.6772384644,-1.3158621788,45.8719177246,2012-12-30 11:01:20,"iPhone3,1",6.0.1,1.1
53.6703948975,-1.29528284073,46.0000076294,2012-12-30 11:58:56,"iPhone3,1",6.0.1,1.1
53.6751098633,-1.30979657173,46,2012-12-30 12:13:52,"iPhone3,1",6.0.1,1.1
53.6811523438,-1.30703139305,55.6832847595,2012-12-30 14:32:32,"iPhone3,1",6.0.1,1.1
53.6787185669,-1.29947376251,46.6329994202,2012-12-30 14:38:56,"iPhone3,1",6.0.1,1.1
53.6628189087,-1.29537987709,44.6838035583,2012-12-30 16:08:32,"iPhone3,1",6.0.1,1.1
53.6450233459,-1.36333882809,66.1040267944,2012-12-30 16:19:12,"iPhone3,1",6.0.1,1.1
53.6228294373,-1.41010928154,85.0450897217,2012-12-30 16:23:28,"iPhone3,1",6.0.1,1.1
53.5984382629,-1.46044433117,93.4105377197,2012-12-30 16:32:00,"iPhone3,1",6.0.1,1.1
53.5761566162,-1.51856350899,73.1186676025,2012-12-30 16:36:16,"iPhone3,1",6.0.1,1.1
53.5715255737,-1.53042721748,94.169883728,2012-12-30 16:42:40,"iPhone3,1",6.0.1,1.1
53.561416626,-1.6011698246,95.7580108643,2012-12-30 16:46:56,"iPhone3,1",6.0.1,1.1
53.5733375549,-1.68173086643,150.715057373,2012-12-30 16:53:20,"iPhone3,1",6.0.1,1.1
53.5782203674,-1.76117825508,206.737121582,2012-12-30 16:59:44,"iPhone3,1",6.0.1,1.1
53.5688591003,-1.80498933792,185.714874268,2012-12-30 17:10:24,"iPhone3,1",6.0.1,1.1
53.5698356628,-1.78780925274,153.610595703,2012-12-30 17:36:00,"iPhone3,1",6.0.1,1.1
53.6105918884,-1.78975915909,153.317214966,2012-12-31 13:37:04,"iPhone3,1",6.0.1,1.1
53.6527252197,-1.78332459927,150.311599731,2012-12-31 13:54:08,"iPhone3,1",6.0.1,1.1
53.6220207214,-1.79788458347,107.854690552,2012-12-31 15:57:52,"iPhone3,1",6.0.1,1.1
53.5730133057,-1.78428709507,116.172836304,2012-12-31 16:06:24,"iPhone3,1",6.0.1,1.1
53.5683784485,-1.78778922558,176.310623169,2012-12-31 16:17:04,"iPhone3,1",6.0.1,1.1
53.6109886169,-1.78980600834,176.004440308,2013-01-01 13:52:00,"iPhone3,1",6.0.1,1.1
53.6150627136,-1.81413829327,152.550460815,2013-01-01 13:58:24,"iPhone3,1",6.0.1,1.1
53.6251907349,-1.80653953552,94.9326553345,2013-01-01 14:04:48,"iPhone3,1",6.0.1,1.1
53.6212921143,-1.8107380867,155.855758667,2013-01-01 14:32:32,"iPhone3,1",6.0.1,1.1
53.6217765808,-1.7987319231,134.64692688,2013-01-01 14:58:08,"iPhone3,1",6.0.1,1.1
53.6212882996,-1.81074213982,158.561630249,2013-01-01 15:08:48,"iPhone3,1",6.0.1,1.1
53.6056938171,-1.79821133614,143.917907715,2013-01-01 15:15:12,"iPhone3,1",6.0.1,1.1
53.5711250305,-1.78616523743,136.189102173,2013-01-01 15:23:44,"iPhone3,1",6.0.1,1.1
53.5676765442,-1.79617404938,176.691482544,2013-01-05 14:24:00,"iPhone3,1",6.0.1,1.1
53.5692176819,-1.80446529388,190.546051025,2013-01-05 14:30:24,"iPhone3,1",6.0.1,1.1
53.5833015442,-1.82724571228,215.117233276,2013-01-05 14:43:12,"iPhone3,1",6.0.1,1.1
53.5936470032,-1.85068559647,190.869750977,2013-01-05 14:51:44,"iPhone3,1",6.0.1,1.1
53.587223053,-1.83470201492,193.502319336,2013-01-05 16:14:56,"iPhone3,1",6.0.1,1.1
53.5638504028,-1.81033110619,228.308700562,2013-01-05 16:21:20,"iPhone3,1",6.0.1,1.1
53.5690536499,-1.80496740341,228.915496826,2013-01-05 16:44:48,"iPhone3,1",6.0.1,1.1
